competency_id,employee_id,designation,coe,dimension_label,dimension_short,score,score_label
COMP_00521,EMP555,Senior Software Engineer,Data Engineering,"Communicates with clarity, with the ability to confidently explain complex concepts in a simple, structured manner",communication,3,proficient
COMP_00522,EMP698,Senior Software Engineer,Power BI & Consulting,"Communicates with clarity, with the ability to confidently explain complex concepts in a simple, structured manner",communication,1,basic
COMP_00523,EMP870,Senior Software Engineer,Techops & Automation,"Communicates with clarity, with the ability to confidently explain complex concepts in a simple, structured manner",communication,0,not_demonstrated
COMP_00524,EMP519,Senior Software Engineer,Techops & Automation,"Communicates with clarity, with the ability to confidently explain complex concepts in a simple, structured manner",communication,2,developing
COMP_00525,EMP174,Senior Software Engineer,Techops & Automation,"Communicates with clarity, with the ability to confidently explain complex concepts in a simple, structured manner",communication,5,expert
COMP_00526,EMP546,Senior Software Engineer,Data Engineering,"Communicates with clarity, with the ability to confidently explain complex concepts in a simple, structured manner",communication,4,advanced
COMP_00527,EMP499,Senior Software Engineer,Data Engineering,"Communicates with clarity, with the ability to confidently explain complex concepts in a simple, structured manner",communication,0,not_demonstrated
COMP_00528,EMP191,Senior Software Engineer,Data Engineering,"Communicates with clarity, with the ability to confidently explain complex concepts in a simple, structured manner",communication,1,basic
COMP_00529,EMP323,Senior Software Engineer,Data Engineering,"Communicates with clarity, with the ability to confidently explain complex concepts in a simple, structured manner",communication,0,not_demonstrated
COMP_00530,EMP86,Senior Software Engineer,Data Engineering,"Communicates with clarity, with the ability to confidently explain complex concepts in a simple, structured manner",communication,2,developing
COMP_00531,EMP439,Senior Software Engineer,Techops & Automation,"Communicates with clarity, with the ability to confidently explain complex concepts in a simple, structured manner",communication,0,not_demonstrated
COMP_00532,EMP624,Senior Software Engineer,Techops & Automation,"Communicates with clarity, with the ability to confidently explain complex concepts in a simple, structured manner",communication,1,basic
COMP_00533,EMP753,Senior Software Engineer,Techops & Automation,"Communicates with clarity, with the ability to confidently explain complex concepts in a simple, structured manner",communication,5,expert
COMP_00534,EMP817,Senior Software Engineer,Power BI & Consulting,"Communicates with clarity, with the ability to confidently explain complex concepts in a simple, structured manner",communication,4,advanced
COMP_00535,EMP759,Senior Software Engineer,Techops & Automation,"Communicates with clarity, with the ability to confidently explain complex concepts in a simple, structured manner",communication,3,proficient
COMP_00536,EMP133,Senior Software Engineer,Data Engineering,"Communicates with clarity, with the ability to confidently explain complex concepts in a simple, structured manner",communication,0,not_demonstrated
COMP_00537,EMP826,Senior Software Engineer,Data Engineering,"Communicates with clarity, with the ability to confidently explain complex concepts in a simple, structured manner",communication,5,expert
COMP_00538,EMP243,Senior Software Engineer,Techops & Automation,"Communicates with clarity, with the ability to confidently explain complex concepts in a simple, structured manner",communication,0,not_demonstrated
COMP_00539,EMP58,Senior Software Engineer,Techops & Automation,"Communicates with clarity, with the ability to confidently explain complex concepts in a simple, structured manner",communication,0,not_demonstrated
COMP_00540,EMP744,Senior Software Engineer,Techops & Automation,"Communicates with clarity, with the ability to confidently explain complex concepts in a simple, structured manner",communication,3,proficient
COMP_00541,EMP690,Senior Software Engineer,Techops & Automation,"Communicates with clarity, with the ability to confidently explain complex concepts in a simple, structured manner",communication,2,developing
COMP_00542,EMP677,Senior Software Engineer,Techops & Automation,"Communicates with clarity, with the ability to confidently explain complex concepts in a simple, structured manner",communication,3,proficient
COMP_00543,EMP207,Senior Software Engineer,Data Engineering,"Communicates with clarity, with the ability to confidently explain complex concepts in a simple, structured manner",communication,3,proficient
COMP_00544,EMP975,Senior Software Engineer,Data Engineering,"Communicates with clarity, with the ability to confidently explain complex concepts in a simple, structured manner",communication,3,proficient
COMP_00545,EMP350,Senior Software Engineer,Data Engineering,"Communicates with clarity, with the ability to confidently explain complex concepts in a simple, structured manner",communication,0,not_demonstrated
COMP_00546,EMP650,Senior Software Engineer,Data Engineering,"Communicates with clarity, with the ability to confidently explain complex concepts in a simple, structured manner",communication,0,not_demonstrated
COMP_00547,EMP121,Senior Software Engineer,Data Engineering,"Communicates with clarity, with the ability to confidently explain complex concepts in a simple, structured manner",communication,0,not_demonstrated
COMP_00548,EMP764,Senior Software Engineer,Data Engineering,"Communicates with clarity, with the ability to confidently explain complex concepts in a simple, structured manner",communication,4,advanced
COMP_00549,EMP1032,Senior Software Engineer,Data Engineering,"Communicates with clarity, with the ability to confidently explain complex concepts in a simple, structured manner",communication,2,developing
COMP_00550,EMP79,Senior Software Engineer,Techops & Automation,"Communicates with clarity, with the ability to confidently explain complex concepts in a simple, structured manner",communication,3,proficient
COMP_00551,EMP218,Senior Software Engineer,Techops & Automation,"Communicates with clarity, with the ability to confidently explain complex concepts in a simple, structured manner",communication,0,not_demonstrated
COMP_00552,EMP932,Senior Software Engineer,Data Science & AI,"Communicates with clarity, with the ability to confidently explain complex concepts in a simple, structured manner",communication,0,not_demonstrated
COMP_00553,EMP710,Senior Software Engineer,Data Engineering,"Communicates with clarity, with the ability to confidently explain complex concepts in a simple, structured manner",communication,0,not_demonstrated
COMP_00554,EMP612,Senior Software Engineer,Data Engineering,"Communicates with clarity, with the ability to confidently explain complex concepts in a simple, structured manner",communication,0,not_demonstrated
COMP_00555,EMP802,Senior Software Engineer,Data Engineering,"Communicates with clarity, with the ability to confidently explain complex concepts in a simple, structured manner",communication,1,basic
COMP_00556,EMP761,Senior Software Engineer,Techops & Automation,"Communicates with clarity, with the ability to confidently explain complex concepts in a simple, structured manner",communication,0,not_demonstrated
COMP_00557,EMP844,Senior Software Engineer,Techops & Automation,"Communicates with clarity, with the ability to confidently explain complex concepts in a simple, structured manner",communication,5,expert
COMP_00558,EMP978,Senior Software Engineer,Techops & Automation,"Communicates with clarity, with the ability to confidently explain complex concepts in a simple, structured manner",communication,3,proficient
COMP_00559,EMP823,Senior Software Engineer,Techops & Automation,"Communicates with clarity, with the ability to confidently explain complex concepts in a simple, structured manner",communication,0,not_demonstrated
COMP_00560,EMP1037,Senior Software Engineer,Data Engineering,"Communicates with clarity, with the ability to confidently explain complex concepts in a simple, structured manner",communication,0,not_demonstrated
COMP_00561,EMP11,Senior Software Engineer,Data Engineering,"Communicates with clarity, with the ability to confidently explain complex concepts in a simple, structured manner",communication,5,expert
COMP_00562,EMP204,Senior Software Engineer,Data Engineering,"Communicates with clarity, with the ability to confidently explain complex concepts in a simple, structured manner",communication,0,not_demonstrated
COMP_00563,EMP508,Senior Software Engineer,Data Engineering,"Communicates with clarity, with the ability to confidently explain complex concepts in a simple, structured manner",communication,1,basic
COMP_00564,EMP200,Senior Software Engineer,Techops & Automation,"Communicates with clarity, with the ability to confidently explain complex concepts in a simple, structured manner",communication,5,expert
COMP_00565,EMP339,Senior Software Engineer,Techops & Automation,"Communicates with clarity, with the ability to confidently explain complex concepts in a simple, structured manner",communication,0,not_demonstrated
COMP_00566,EMP83,Senior Software Engineer,Data Engineering,"Communicates with clarity, with the ability to confidently explain complex concepts in a simple, structured manner",communication,0,not_demonstrated
COMP_00567,EMP721,Senior Software Engineer,Data Engineering,"Communicates with clarity, with the ability to confidently explain complex concepts in a simple, structured manner",communication,4,advanced
COMP_00568,EMP1006,Senior Software Engineer,Data Engineering,"Communicates with clarity, with the ability to confidently explain complex concepts in a simple, structured manner",communication,5,expert
COMP_00569,EMP634,Senior Software Engineer,Data Engineering,"Communicates with clarity, with the ability to confidently explain complex concepts in a simple, structured manner",communication,0,not_demonstrated
COMP_00570,EMP925,Senior Software Engineer,Data Engineering,"Communicates with clarity, with the ability to confidently explain complex concepts in a simple, structured manner",communication,0,not_demonstrated
COMP_00571,EMP491,Senior Software Engineer,Data Engineering,"Communicates with clarity, with the ability to confidently explain complex concepts in a simple, structured manner",communication,0,not_demonstrated
COMP_00572,EMP321,Senior Software Engineer,Data Science & AI,"Communicates with clarity, with the ability to confidently explain complex concepts in a simple, structured manner",communication,4,advanced
COMP_00573,EMP206,Senior Software Engineer,Data Science & AI,"Communicates with clarity, with the ability to confidently explain complex concepts in a simple, structured manner",communication,1,basic
COMP_00574,EMP502,Senior Software Engineer,Data Science & AI,"Communicates with clarity, with the ability to confidently explain complex concepts in a simple, structured manner",communication,4,advanced
COMP_00575,EMP412,Senior Software Engineer,Data Science & AI,"Communicates with clarity, with the ability to confidently explain complex concepts in a simple, structured manner",communication,4,advanced
COMP_00576,EMP782,Senior Software Engineer,Data Science & AI,"Communicates with clarity, with the ability to confidently explain complex concepts in a simple, structured manner",communication,3,proficient
COMP_00577,EMP512,Senior Software Engineer,Data Science & AI,"Communicates with clarity, with the ability to confidently explain complex concepts in a simple, structured manner",communication,5,expert
COMP_00578,EMP736,Senior Software Engineer,Data Science & AI,"Communicates with clarity, with the ability to confidently explain complex concepts in a simple, structured manner",communication,5,expert
COMP_00579,EMP111,Senior Software Engineer,Data Science & AI,"Communicates with clarity, with the ability to confidently explain complex concepts in a simple, structured manner",communication,2,developing
COMP_00580,EMP948,Senior Software Engineer,Data Science & AI,"Communicates with clarity, with the ability to confidently explain complex concepts in a simple, structured manner",communication,2,developing
COMP_00581,EMP725,Senior Software Engineer,Data Science & AI,"Communicates with clarity, with the ability to confidently explain complex concepts in a simple, structured manner",communication,0,not_demonstrated
COMP_00582,EMP327,Senior Software Engineer,Data Science & AI,"Communicates with clarity, with the ability to confidently explain complex concepts in a simple, structured manner",communication,4,advanced
COMP_00583,EMP611,Senior Software Engineer,Data Science & AI,"Communicates with clarity, with the ability to confidently explain complex concepts in a simple, structured manner",communication,0,not_demonstrated
COMP_00584,EMP582,Senior Software Engineer,Data Science & AI,"Communicates with clarity, with the ability to confidently explain complex concepts in a simple, structured manner",communication,1,basic
COMP_00585,EMP714,Senior Software Engineer,Techops & Automation,"Communicates with clarity, with the ability to confidently explain complex concepts in a simple, structured manner",communication,5,expert
COMP_00586,EMP806,Senior Software Engineer,Techops & Automation,"Communicates with clarity, with the ability to confidently explain complex concepts in a simple, structured manner",communication,0,not_demonstrated
COMP_00587,EMP986,Senior Software Engineer,Techops & Automation,"Communicates with clarity, with the ability to confidently explain complex concepts in a simple, structured manner",communication,4,advanced
COMP_00588,EMP316,Senior Software Engineer,Techops & Automation,"Communicates with clarity, with the ability to confidently explain complex concepts in a simple, structured manner",communication,3,proficient
COMP_00589,EMP996,Senior Software Engineer,Data Engineering,"Communicates with clarity, with the ability to confidently explain complex concepts in a simple, structured manner",communication,0,not_demonstrated
COMP_00590,EMP1008,Senior Software Engineer,Techops & Automation,"Communicates with clarity, with the ability to confidently explain complex concepts in a simple, structured manner",communication,0,not_demonstrated
COMP_00591,EMP923,Senior Software Engineer,Power BI & Consulting,"Communicates with clarity, with the ability to confidently explain complex concepts in a simple, structured manner",communication,0,not_demonstrated
COMP_00592,EMP965,Senior Software Engineer,Data Engineering,"Communicates with clarity, with the ability to confidently explain complex concepts in a simple, structured manner",communication,5,expert
COMP_00593,EMP165,Senior Software Engineer,Techops & Automation,"Communicates with clarity, with the ability to confidently explain complex concepts in a simple, structured manner",communication,0,not_demonstrated
COMP_00594,EMP132,Senior Software Engineer,Techops & Automation,"Communicates with clarity, with the ability to confidently explain complex concepts in a simple, structured manner",communication,0,not_demonstrated
COMP_00595,EMP241,Senior Software Engineer,Power BI & Consulting,"Communicates with clarity, with the ability to confidently explain complex concepts in a simple, structured manner",communication,2,developing
COMP_00596,EMP916,Senior Software Engineer,Data Science & AI,"Communicates with clarity, with the ability to confidently explain complex concepts in a simple, structured manner",communication,0,not_demonstrated
COMP_00597,EMP300,Senior Software Engineer,Full Stack,"Communicates with clarity, with the ability to confidently explain complex concepts in a simple, structured manner",communication,3,proficient
COMP_00598,EMP433,Senior Software Engineer,Power BI & Consulting,"Effectively navigates ambiguity and delivery‑stage complexity, maintaining composure and driving outcomes under pressure",ambiguity,0,not_demonstrated
COMP_00599,EMP1014,Senior Software Engineer,Power BI & Consulting,"Effectively navigates ambiguity and delivery‑stage complexity, maintaining composure and driving outcomes under pressure",ambiguity,4,advanced
COMP_00600,EMP318,Senior Software Engineer,Power BI & Consulting,"Effectively navigates ambiguity and delivery‑stage complexity, maintaining composure and driving outcomes under pressure",ambiguity,2,developing
COMP_00601,EMP399,Senior Software Engineer,Power BI & Consulting,"Effectively navigates ambiguity and delivery‑stage complexity, maintaining composure and driving outcomes under pressure",ambiguity,1,basic
COMP_00602,EMP282,Senior Software Engineer,Power BI & Consulting,"Effectively navigates ambiguity and delivery‑stage complexity, maintaining composure and driving outcomes under pressure",ambiguity,1,basic
COMP_00603,EMP365,Senior Software Engineer,Power BI & Consulting,"Effectively navigates ambiguity and delivery‑stage complexity, maintaining composure and driving outcomes under pressure",ambiguity,2,developing
COMP_00604,EMP905,Senior Software Engineer,Power BI & Consulting,"Effectively navigates ambiguity and delivery‑stage complexity, maintaining composure and driving outcomes under pressure",ambiguity,4,advanced
COMP_00605,EMP387,Senior Software Engineer,Power BI & Consulting,"Effectively navigates ambiguity and delivery‑stage complexity, maintaining composure and driving outcomes under pressure",ambiguity,5,expert
COMP_00606,EMP267,Senior Software Engineer,Power BI & Consulting,"Effectively navigates ambiguity and delivery‑stage complexity, maintaining composure and driving outcomes under pressure",ambiguity,3,proficient
COMP_00607,EMP755,Senior Software Engineer,Power BI & Consulting,"Effectively navigates ambiguity and delivery‑stage complexity, maintaining composure and driving outcomes under pressure",ambiguity,0,not_demonstrated
COMP_00608,EMP774,Senior Software Engineer,Full Stack,"Effectively navigates ambiguity and delivery‑stage complexity, maintaining composure and driving outcomes under pressure",ambiguity,0,not_demonstrated
COMP_00609,EMP653,Senior Software Engineer,Full Stack,"Effectively navigates ambiguity and delivery‑stage complexity, maintaining composure and driving outcomes under pressure",ambiguity,0,not_demonstrated
COMP_00610,EMP171,Senior Software Engineer,Full Stack,"Effectively navigates ambiguity and delivery‑stage complexity, maintaining composure and driving outcomes under pressure",ambiguity,3,proficient
COMP_00611,EMP992,Senior Software Engineer,Full Stack,"Effectively navigates ambiguity and delivery‑stage complexity, maintaining composure and driving outcomes under pressure",ambiguity,4,advanced
COMP_00612,EMP246,Senior Software Engineer,Full Stack,"Effectively navigates ambiguity and delivery‑stage complexity, maintaining composure and driving outcomes under pressure",ambiguity,5,expert
COMP_00613,EMP737,Senior Software Engineer,Full Stack,"Effectively navigates ambiguity and delivery‑stage complexity, maintaining composure and driving outcomes under pressure",ambiguity,2,developing
COMP_00614,EMP863,Senior Software Engineer,Full Stack,"Effectively navigates ambiguity and delivery‑stage complexity, maintaining composure and driving outcomes under pressure",ambiguity,5,expert
COMP_00615,EMP325,Senior Software Engineer,Full Stack,"Effectively navigates ambiguity and delivery‑stage complexity, maintaining composure and driving outcomes under pressure",ambiguity,0,not_demonstrated
COMP_00616,EMP556,Senior Software Engineer,Full Stack,"Effectively navigates ambiguity and delivery‑stage complexity, maintaining composure and driving outcomes under pressure",ambiguity,5,expert
COMP_00617,EMP729,Senior Software Engineer,Data Engineering,"Effectively navigates ambiguity and delivery‑stage complexity, maintaining composure and driving outcomes under pressure",ambiguity,0,not_demonstrated
COMP_00618,EMP1025,Senior Software Engineer,Data Engineering,"Effectively navigates ambiguity and delivery‑stage complexity, maintaining composure and driving outcomes under pressure",ambiguity,0,not_demonstrated
COMP_00619,EMP376,Senior Software Engineer,Data Engineering,"Effectively navigates ambiguity and delivery‑stage complexity, maintaining composure and driving outcomes under pressure",ambiguity,2,developing
COMP_00620,EMP400,Senior Software Engineer,Data Engineering,"Effectively navigates ambiguity and delivery‑stage complexity, maintaining composure and driving outcomes under pressure",ambiguity,3,proficient
COMP_00621,EMP593,Senior Software Engineer,Data Engineering,"Effectively navigates ambiguity and delivery‑stage complexity, maintaining composure and driving outcomes under pressure",ambiguity,0,not_demonstrated
COMP_00622,EMP541,Senior Software Engineer,Data Engineering,"Effectively navigates ambiguity and delivery‑stage complexity, maintaining composure and driving outcomes under pressure",ambiguity,0,not_demonstrated
COMP_00623,EMP274,Senior Software Engineer,Data Engineering,"Effectively navigates ambiguity and delivery‑stage complexity, maintaining composure and driving outcomes under pressure",ambiguity,2,developing
COMP_00624,EMP555,Senior Software Engineer,Data Engineering,"Effectively navigates ambiguity and delivery‑stage complexity, maintaining composure and driving outcomes under pressure",ambiguity,0,not_demonstrated
COMP_00625,EMP698,Senior Software Engineer,Power BI & Consulting,"Effectively navigates ambiguity and delivery‑stage complexity, maintaining composure and driving outcomes under pressure",ambiguity,0,not_demonstrated
COMP_00626,EMP870,Senior Software Engineer,Techops & Automation,"Effectively navigates ambiguity and delivery‑stage complexity, maintaining composure and driving outcomes under pressure",ambiguity,3,proficient
COMP_00627,EMP519,Senior Software Engineer,Techops & Automation,"Effectively navigates ambiguity and delivery‑stage complexity, maintaining composure and driving outcomes under pressure",ambiguity,4,advanced
COMP_00628,EMP174,Senior Software Engineer,Techops & Automation,"Effectively navigates ambiguity and delivery‑stage complexity, maintaining composure and driving outcomes under pressure",ambiguity,0,not_demonstrated
COMP_00629,EMP546,Senior Software Engineer,Data Engineering,"Effectively navigates ambiguity and delivery‑stage complexity, maintaining composure and driving outcomes under pressure",ambiguity,0,not_demonstrated
COMP_00630,EMP499,Senior Software Engineer,Data Engineering,"Effectively navigates ambiguity and delivery‑stage complexity, maintaining composure and driving outcomes under pressure",ambiguity,0,not_demonstrated
COMP_00631,EMP191,Senior Software Engineer,Data Engineering,"Effectively navigates ambiguity and delivery‑stage complexity, maintaining composure and driving outcomes under pressure",ambiguity,3,proficient
COMP_00632,EMP323,Senior Software Engineer,Data Engineering,"Effectively navigates ambiguity and delivery‑stage complexity, maintaining composure and driving outcomes under pressure",ambiguity,0,not_demonstrated
COMP_00633,EMP86,Senior Software Engineer,Data Engineering,"Effectively navigates ambiguity and delivery‑stage complexity, maintaining composure and driving outcomes under pressure",ambiguity,4,advanced
COMP_00634,EMP439,Senior Software Engineer,Techops & Automation,"Effectively navigates ambiguity and delivery‑stage complexity, maintaining composure and driving outcomes under pressure",ambiguity,0,not_demonstrated
COMP_00635,EMP624,Senior Software Engineer,Techops & Automation,"Effectively navigates ambiguity and delivery‑stage complexity, maintaining composure and driving outcomes under pressure",ambiguity,1,basic
COMP_00636,EMP753,Senior Software Engineer,Techops & Automation,"Effectively navigates ambiguity and delivery‑stage complexity, maintaining composure and driving outcomes under pressure",ambiguity,1,basic
COMP_00637,EMP817,Senior Software Engineer,Power BI & Consulting,"Effectively navigates ambiguity and delivery‑stage complexity, maintaining composure and driving outcomes under pressure",ambiguity,1,basic
COMP_00638,EMP759,Senior Software Engineer,Techops & Automation,"Effectively navigates ambiguity and delivery‑stage complexity, maintaining composure and driving outcomes under pressure",ambiguity,0,not_demonstrated
COMP_00639,EMP133,Senior Software Engineer,Data Engineering,"Effectively navigates ambiguity and delivery‑stage complexity, maintaining composure and driving outcomes under pressure",ambiguity,5,expert
COMP_00640,EMP826,Senior Software Engineer,Data Engineering,"Effectively navigates ambiguity and delivery‑stage complexity, maintaining composure and driving outcomes under pressure",ambiguity,0,not_demonstrated
COMP_00641,EMP243,Senior Software Engineer,Techops & Automation,"Effectively navigates ambiguity and delivery‑stage complexity, maintaining composure and driving outcomes under pressure",ambiguity,5,expert
COMP_00642,EMP58,Senior Software Engineer,Techops & Automation,"Effectively navigates ambiguity and delivery‑stage complexity, maintaining composure and driving outcomes under pressure",ambiguity,1,basic
COMP_00643,EMP744,Senior Software Engineer,Techops & Automation,"Effectively navigates ambiguity and delivery‑stage complexity, maintaining composure and driving outcomes under pressure",ambiguity,4,advanced
COMP_00644,EMP690,Senior Software Engineer,Techops & Automation,"Effectively navigates ambiguity and delivery‑stage complexity, maintaining composure and driving outcomes under pressure",ambiguity,0,not_demonstrated
COMP_00645,EMP677,Senior Software Engineer,Techops & Automation,"Effectively navigates ambiguity and delivery‑stage complexity, maintaining composure and driving outcomes under pressure",ambiguity,0,not_demonstrated
COMP_00646,EMP207,Senior Software Engineer,Data Engineering,"Effectively navigates ambiguity and delivery‑stage complexity, maintaining composure and driving outcomes under pressure",ambiguity,4,advanced
COMP_00647,EMP975,Senior Software Engineer,Data Engineering,"Effectively navigates ambiguity and delivery‑stage complexity, maintaining composure and driving outcomes under pressure",ambiguity,0,not_demonstrated
COMP_00648,EMP350,Senior Software Engineer,Data Engineering,"Effectively navigates ambiguity and delivery‑stage complexity, maintaining composure and driving outcomes under pressure",ambiguity,0,not_demonstrated
COMP_00649,EMP650,Senior Software Engineer,Data Engineering,"Effectively navigates ambiguity and delivery‑stage complexity, maintaining composure and driving outcomes under pressure",ambiguity,5,expert
COMP_00650,EMP121,Senior Software Engineer,Data Engineering,"Effectively navigates ambiguity and delivery‑stage complexity, maintaining composure and driving outcomes under pressure",ambiguity,3,proficient
COMP_00651,EMP764,Senior Software Engineer,Data Engineering,"Effectively navigates ambiguity and delivery‑stage complexity, maintaining composure and driving outcomes under pressure",ambiguity,5,expert
COMP_00652,EMP1032,Senior Software Engineer,Data Engineering,"Effectively navigates ambiguity and delivery‑stage complexity, maintaining composure and driving outcomes under pressure",ambiguity,2,developing
COMP_00653,EMP79,Senior Software Engineer,Techops & Automation,"Effectively navigates ambiguity and delivery‑stage complexity, maintaining composure and driving outcomes under pressure",ambiguity,4,advanced
COMP_00654,EMP218,Senior Software Engineer,Techops & Automation,"Effectively navigates ambiguity and delivery‑stage complexity, maintaining composure and driving outcomes under pressure",ambiguity,5,expert
COMP_00655,EMP932,Senior Software Engineer,Data Science & AI,"Effectively navigates ambiguity and delivery‑stage complexity, maintaining composure and driving outcomes under pressure",ambiguity,0,not_demonstrated
COMP_00656,EMP710,Senior Software Engineer,Data Engineering,"Effectively navigates ambiguity and delivery‑stage complexity, maintaining composure and driving outcomes under pressure",ambiguity,1,basic
COMP_00657,EMP612,Senior Software Engineer,Data Engineering,"Effectively navigates ambiguity and delivery‑stage complexity, maintaining composure and driving outcomes under pressure",ambiguity,0,not_demonstrated
COMP_00658,EMP802,Senior Software Engineer,Data Engineering,"Effectively navigates ambiguity and delivery‑stage complexity, maintaining composure and driving outcomes under pressure",ambiguity,1,basic
COMP_00659,EMP761,Senior Software Engineer,Techops & Automation,"Effectively navigates ambiguity and delivery‑stage complexity, maintaining composure and driving outcomes under pressure",ambiguity,0,not_demonstrated
COMP_00660,EMP844,Senior Software Engineer,Techops & Automation,"Effectively navigates ambiguity and delivery‑stage complexity, maintaining composure and driving outcomes under pressure",ambiguity,0,not_demonstrated
COMP_00661,EMP978,Senior Software Engineer,Techops & Automation,"Effectively navigates ambiguity and delivery‑stage complexity, maintaining composure and driving outcomes under pressure",ambiguity,3,proficient
COMP_00662,EMP823,Senior Software Engineer,Techops & Automation,"Effectively navigates ambiguity and delivery‑stage complexity, maintaining composure and driving outcomes under pressure",ambiguity,5,expert
COMP_00663,EMP1037,Senior Software Engineer,Data Engineering,"Effectively navigates ambiguity and delivery‑stage complexity, maintaining composure and driving outcomes under pressure",ambiguity,2,developing
COMP_00664,EMP11,Senior Software Engineer,Data Engineering,"Effectively navigates ambiguity and delivery‑stage complexity, maintaining composure and driving outcomes under pressure",ambiguity,3,proficient
COMP_00665,EMP204,Senior Software Engineer,Data Engineering,"Effectively navigates ambiguity and delivery‑stage complexity, maintaining composure and driving outcomes under pressure",ambiguity,0,not_demonstrated
COMP_00666,EMP508,Senior Software Engineer,Data Engineering,"Effectively navigates ambiguity and delivery‑stage complexity, maintaining composure and driving outcomes under pressure",ambiguity,0,not_demonstrated
COMP_00667,EMP200,Senior Software Engineer,Techops & Automation,"Effectively navigates ambiguity and delivery‑stage complexity, maintaining composure and driving outcomes under pressure",ambiguity,0,not_demonstrated
COMP_00668,EMP339,Senior Software Engineer,Techops & Automation,"Effectively navigates ambiguity and delivery‑stage complexity, maintaining composure and driving outcomes under pressure",ambiguity,0,not_demonstrated
COMP_00669,EMP83,Senior Software Engineer,Data Engineering,"Effectively navigates ambiguity and delivery‑stage complexity, maintaining composure and driving outcomes under pressure",ambiguity,1,basic
COMP_00670,EMP721,Senior Software Engineer,Data Engineering,"Effectively navigates ambiguity and delivery‑stage complexity, maintaining composure and driving outcomes under pressure",ambiguity,0,not_demonstrated
COMP_00671,EMP1006,Senior Software Engineer,Data Engineering,"Effectively navigates ambiguity and delivery‑stage complexity, maintaining composure and driving outcomes under pressure",ambiguity,5,expert
COMP_00672,EMP634,Senior Software Engineer,Data Engineering,"Effectively navigates ambiguity and delivery‑stage complexity, maintaining composure and driving outcomes under pressure",ambiguity,3,proficient
COMP_00673,EMP925,Senior Software Engineer,Data Engineering,"Effectively navigates ambiguity and delivery‑stage complexity, maintaining composure and driving outcomes under pressure",ambiguity,0,not_demonstrated
COMP_00674,EMP491,Senior Software Engineer,Data Engineering,"Effectively navigates ambiguity and delivery‑stage complexity, maintaining composure and driving outcomes under pressure",ambiguity,5,expert
COMP_00675,EMP321,Senior Software Engineer,Data Science & AI,"Effectively navigates ambiguity and delivery‑stage complexity, maintaining composure and driving outcomes under pressure",ambiguity,1,basic
COMP_00676,EMP206,Senior Software Engineer,Data Science & AI,"Effectively navigates ambiguity and delivery‑stage complexity, maintaining composure and driving outcomes under pressure",ambiguity,0,not_demonstrated
COMP_00677,EMP502,Senior Software Engineer,Data Science & AI,"Effectively navigates ambiguity and delivery‑stage complexity, maintaining composure and driving outcomes under pressure",ambiguity,0,not_demonstrated
COMP_00678,EMP412,Senior Software Engineer,Data Science & AI,"Effectively navigates ambiguity and delivery‑stage complexity, maintaining composure and driving outcomes under pressure",ambiguity,0,not_demonstrated
COMP_00679,EMP782,Senior Software Engineer,Data Science & AI,"Effectively navigates ambiguity and delivery‑stage complexity, maintaining composure and driving outcomes under pressure",ambiguity,4,advanced
COMP_00680,EMP512,Senior Software Engineer,Data Science & AI,"Effectively navigates ambiguity and delivery‑stage complexity, maintaining composure and driving outcomes under pressure",ambiguity,0,not_demonstrated
COMP_00681,EMP736,Senior Software Engineer,Data Science & AI,"Effectively navigates ambiguity and delivery‑stage complexity, maintaining composure and driving outcomes under pressure",ambiguity,0,not_demonstrated
COMP_00682,EMP111,Senior Software Engineer,Data Science & AI,"Effectively navigates ambiguity and delivery‑stage complexity, maintaining composure and driving outcomes under pressure",ambiguity,5,expert
COMP_00683,EMP948,Senior Software Engineer,Data Science & AI,"Effectively navigates ambiguity and delivery‑stage complexity, maintaining composure and driving outcomes under pressure",ambiguity,4,advanced
COMP_00684,EMP725,Senior Software Engineer,Data Science & AI,"Effectively navigates ambiguity and delivery‑stage complexity, maintaining composure and driving outcomes under pressure",ambiguity,0,not_demonstrated
COMP_00685,EMP327,Senior Software Engineer,Data Science & AI,"Effectively navigates ambiguity and delivery‑stage complexity, maintaining composure and driving outcomes under pressure",ambiguity,0,not_demonstrated
COMP_00686,EMP611,Senior Software Engineer,Data Science & AI,"Effectively navigates ambiguity and delivery‑stage complexity, maintaining composure and driving outcomes under pressure",ambiguity,5,expert
COMP_00687,EMP582,Senior Software Engineer,Data Science & AI,"Effectively navigates ambiguity and delivery‑stage complexity, maintaining composure and driving outcomes under pressure",ambiguity,0,not_demonstrated
COMP_00688,EMP714,Senior Software Engineer,Techops & Automation,"Effectively navigates ambiguity and delivery‑stage complexity, maintaining composure and driving outcomes under pressure",ambiguity,4,advanced
COMP_00689,EMP806,Senior Software Engineer,Techops & Automation,"Effectively navigates ambiguity and delivery‑stage complexity, maintaining composure and driving outcomes under pressure",ambiguity,0,not_demonstrated
COMP_00690,EMP986,Senior Software Engineer,Techops & Automation,"Effectively navigates ambiguity and delivery‑stage complexity, maintaining composure and driving outcomes under pressure",ambiguity,2,developing
COMP_00691,EMP316,Senior Software Engineer,Techops & Automation,"Effectively navigates ambiguity and delivery‑stage complexity, maintaining composure and driving outcomes under pressure",ambiguity,2,developing
COMP_00692,EMP996,Senior Software Engineer,Data Engineering,"Effectively navigates ambiguity and delivery‑stage complexity, maintaining composure and driving outcomes under pressure",ambiguity,5,expert
